An	DT	an
hand	NN	hand
.	SENT	.
The	DT	the
front	JJ	front
label	NN	label
is	VBZ	be
clearly	RB	clearly
visible	JJ	visible
,	,	,
with	IN	with
“	``	"
RESOLVE	NN	resolve
”	''	"
across	IN	across
the	DT	the
top	NN	top
and	CC	and
“	``	"
DUAL	JJ	dual
POWER	NN	power
”	''	"
on	IN	on
the	DT	the
lower	JJR	low
portion	NN	portion
.	SENT	.
A	DT	a
finger	NN	finger
points	NNS	point
to	TO	to
the	DT	the
lower	JJR	low
label	NN	label
area	NN	area
,	,	,
drawing	VBG	draw
attention	NN	attention
to	TO	to
the	DT	the
product	NN	product
’s	POS	's
dual-power	NN	dual-power
feature	NN	feature
.	SENT	.
The	DT	the
bottle	NN	bottle
is	VBZ	be
then	RB	then
turned	VBN	turn
upside	RB	upside
down	RB	down
,	,	,
and	CC	and
a	DT	a
clear	JJ	clear
liquid	JJ	liquid
streams	NNS	stream
from	IN	from
its	PP$	its
white	JJ	white
dispensing	VBG	dispense
top	NN	top
.	SENT	.
Back	RB	back
on	IN	on
the	DT	the
stained	VBN	stain
gray	JJ	gray
carpet	NN	carpet
,	,	,
the	DT	the
upside-down	RB	upside-down
bottle	NN	bottle
pours	VBZ	pour
cleaner	JJR	clean
over	IN	over
and	CC	and
around	IN	around
the	DT	the
dark	JJ	dark
marks	NNS	mark
.	SENT	.
White	JJ	White
foamy	JJ	foamy
liquid	JJ	liquid
spreads	NNS	spread
across	IN	across
the	DT	the
carpet	NN	carpet
,	,	,
covering	VBG	cover
the	DT	the
reddish	JJ	reddish
and	CC	and
brown	JJ	brown
stains	NNS	stain
in	IN	in
irregular	JJ	irregular
patches	NNS	patch
.	SENT	.
As	IN	as
more	JJR	more
cleaner	NN	cleaner
is	VBZ	be
applied	VBN	apply
,	,	,
the	DT	the
stained	VBN	stain
areas	NNS	area
become	VBP	become
increasingly	RB	increasingly
obscured	VBN	obscure
by	IN	by
foam	NN	foam
and	CC	and
wetness	NN	wetness
.	SENT	.
The	DT	the
carpet	NN	carpet
surface	NN	surface
looks	VBZ	look
mottled	VBN	mottle
with	IN	with
white	JJ	white
cleaner	NN	cleaner
,	,	,
pale	JJ	pale
damp	JJ	damp
areas	NNS	area
,	,	,
and	CC	and
fading	VBG	fade
remnants	NNS	remnant
of	IN	of
the	DT	the
stains	NNS	stain
.	SENT	.
Small	JJ	small
on-screen	NN	on-screen
text	NN	text
near	IN	near
the	DT	the
bottom	NN	bottom
reads	VBZ	read
,	,	,
“	``	"
Time	NP	Time
elapsed	VBD	elapse
5	CD	@card@
minutes	NNS	minute
.	SENT	.
”	''	"
A	DT	a
hand	NN	hand
presses	VBZ	press
a	DT	a
folded	VBN	fold
white	JJ	white
cloth	NN	cloth
firmly	RB	firmly
onto	IN	onto
the	DT	the
treated	VBN	treat
carpet	NN	carpet
and	CC	and
wipes	VBZ	wipe
or	CC	or
blots	VBZ	blot
along	IN	along
the	DT	the
edge	NN	edge
of	IN	of
the	DT	the
carpet	NN	carpet
sample	NN	sample
.	SENT	.
The	DT	the
cloth	NN	cloth
moves	VBZ	move
across	IN	across
the	DT	the
damp	JJ	damp
area	NN	area
,	,	,
then	RB	then
lifts	VBZ	lift
away	RB	away
.	SENT	.
The	DT	the
previously	RB	previously
stained	VBN	stain
section	NN	section
now	RB	now
appears	VBZ	appear
pale	JJ	pale
and	CC	and
clean	JJ	clean
,	,	,
with	IN	with
only	RB	only
faint	JJ	faint
damp	JJ	damp
patches	NNS	patch
or	CC	or
foam	NN	foam
residue	NN	residue
visible	JJ	visible
rather	RB	rather
than	IN	than
the	DT	the
earlier	RBR	earlier
red	JJ	red
and	CC	and
brown	JJ	brown
marks	NNS	mark
.	SENT	.
A	DT	a
black	JJ	black
shoe	NN	shoe
remains	VBZ	remain
visible	JJ	visible
near	IN	near
the	DT	the
top	JJ	top
edge	NN	edge
,	,	,
emphasizing	VBG	emphasize
the	DT	the
carpet	NN	carpet
as	IN	as
a	DT	a
floor	NN	floor
demonstration	NN	demonstration
.	SENT	.
The	DT	the
commercial	JJ	commercial
ends	NNS	end
with	IN	with
a	DT	a
product	NN	product
display	NN	display
:	:	:
the	DT	the
Resolve	NN	resolve
Dual	JJ	dual
Power	NP	Power
bottle	NN	bottle
stands	VBZ	stand
on	IN	on
the	DT	the
left	NN	left
against	IN	against
a	DT	a
textured	JJ	textured
gray	JJ	gray
background	NN	background
.	SENT	.
To	TO	to
the	DT	the
right	NN	right
,	,	,
large	JJ	large
red	JJ	red
text	NN	text
reads	VBZ	read
,	,	,
“	``	"
Better	RBR	well
than	IN	than
the	DT	the
other	JJ	other
leading	VBG	lead
brands	NNS	brand
.	SENT	.
”	''	"
Beneath	IN	beneath
it	PP	it
is	VBZ	be
the	DT	the
bold	JJ	bold
“	``	"
RESOLVE	NN	resolve
”	''	"
logo	NN	logo
in	IN	in
white	JJ	white
letters	NNS	letter
with	IN	with
a	DT	a
dark	JJ	dark
outline	NN	outline
.	SENT	.
