Decade	Category	Commercial ID	Product Name	Description
1950	Food, Beverages & Nutrition	tv_com_1950_16	Betty Crocker Gold Medal Flour	This is a commercial for Betty Crocker Gold Medal Flour, from the 1950s. This baking ingredient is used for making baked goods to provide structure and texture in recipes.
1950	Food, Beverages & Nutrition	tv_com_1950_18	Aunt Jemima Pancake Mix	This is a commercial for Aunt Jemima Pancake Mix, from the 1950s. This dry food mix is used for preparing pancakes to simplify cooking and breakfast preparation.
1950	Food, Beverages & Nutrition	tv_com_1950_19	Campbell's Vegetable Soup	This is a commercial for Campbell's Vegetable Soup, from the 1950s. This canned soup is used for ready-to-eat meals to provide convenience and basic nutrition.
1950	Health, Beauty & Personal Care	tv_com_1950_20	Camay Soap	This is a commercial for Camay Soap, from the 1950s. This soap product is used for personal cleansing to remove dirt and support hygiene.
1950	Food, Beverages & Nutrition	tv_com_1950_21	Imperial Sugar Powdered	This is a commercial for Imperial Sugar Powdered, from the 1950s. This powdered sugar is used in baking and food preparation to sweeten and decorate foods.
1950	Food, Beverages & Nutrition	tv_com_1950_22	Baker's 4 in 1 Cocoa Mix	This is a commercial for Baker's 4 in 1 Cocoa Mix, from the 1950s. This cocoa-based mix is used for preparing chocolate-flavored beverages or recipes to provide flavor and convenience.
1950	Technology, Communication & Electronics	tv_com_1950_24	Anscomatic Slide Projector	This is a commercial for Anscomatic Slide Projector, from the 1950s. This device is used for projecting photographic slides onto a surface to display enlarged images for viewing.
1950	Household, Cleaning & Home Care	tv_com_1950_25	Bab-O	This is a commercial for Bab-O, from the 1950s. This cleaning product is used for household surface cleaning to remove stains and dirt effectively.
1950	Household, Cleaning & Home Care	tv_com_1950_26	Ivory Snow Laundry Detergent	This is a commercial for Ivory Snow Laundry Detergent, from the 1950s. This laundry detergent is used for washing clothes to remove dirt.
1950	Household, Cleaning & Home Care	tv_com_1950_28	Cheer Laundry Detergent	This is a commercial for Cheer Laundry Detergent, from the 1950s. This laundry detergent is used for cleaning clothes.
1950	Health, Beauty & Personal Care	tv_com_1950_29	Quick Home Permanent	This is a commercial for Quick Home Permanent, from the 1950s. This hair product is used for creating permanent curls at home to style and reshape hair texture.
1950	Health, Beauty & Personal Care	tv_com_1950_30	Serutan Plus Laxative	This is a commercial for Serutan Plus Laxative, from the 1950s. This medicinal product is used to relieve constipation.
1950	Food, Beverages & Nutrition	tv_com_1950_31	Jell-O Instant Pudding	This is a commercial for Jell-O Instant Pudding, from the 1950s. This dessert mix is used for preparing pudding quickly to provide a convenient sweet food.
1950	Household, Cleaning & Home Care	tv_com_1950_32	Rinso 	This is a commercial for Rinso, from the 1950s. This laundry detergent is used for cleaning clothes to remove dirt.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_33	Dixie Cup Paper Cup	This is a commercial for Dixie Cup Paper Cup, from the 1950s. This disposable cup product is used for serving drinks in a hygienic and convenient way.
1950	Health, Beauty & Personal Care	tv_com_1950_34	Deep Magic Facial Cleansing Lotion	This is a commercial for Deep Magic Facial Cleansing Lotion, from the 1950s. This skincare product is used for cleaning the face to remove dirt and oil for improved skin hygiene.
1950	Health, Beauty & Personal Care	tv_com_1950_35	Gossamer Hair Spray	This is a commercial for Gossamer Hair Spray, from the 1950s. This cosmetic product is used for styling and holding hair in place.
1950	Health, Beauty & Personal Care	tv_com_1950_36	Lady Schick 	This is a commercial for Lady Schick, from the 1950s. This personal grooming device is used for shaving or hair removal to support female grooming routines.
1950	Household, Cleaning & Home Care	tv_com_1950_38	Ajax Cleanser	This is a commercial for Ajax Cleanser, from the 1950s. This cleaning product is used for scrubbing and cleaning household surfaces to remove tough dirt and stains.
1950	Health, Beauty & Personal Care	tv_com_1950_39	Golden Dial Deodorant Bath & Beauty Soap	This is a commercial for Golden Dial Deodorant Bath & Beauty Soap, from the 1950s. This soap is used for personal cleansing and deodorizing to maintain hygiene.
1950	Household, Cleaning & Home Care	tv_com_1950_40	Lux Liquid Detergent	This is a commercial for Lux Liquid Detergent, from the 1950s. This liquid detergent is used for washing clothes.
1950	Health, Beauty & Personal Care	tv_com_1950_41	Revlon Futurama	This is a commercial for Revlon Futurama, from the 1950s. This cosmetic product is a refillable lipstick system designed to provide reusable, stylish packaging for lipstick.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_42	Bulova Senator Watch	This is a commercial for Bulova Senator Watch, from the 1950s. This wristwatch is used for timekeeping to help users track and manage time.
1950	Health, Beauty & Personal Care	tv_com_1950_43	Juvenal Liquid Vitamins and Iron	This is a commercial for Juvenal Liquid Vitamins and Iron, from the 1950s. This nutritional supplement is used to provide vitamins and iron to support health and prevent deficiencies.
1950	Health, Beauty & Personal Care	tv_com_1950_44	Stopette Spray Deodorant	This is a commercial for Stopette Spray Deodorant, from the 1950s. This personal care product is used for reducing body odor to maintain personal freshness.
1950	Household, Cleaning & Home Care	tv_com_1950_45	Hotpoint Automatic Laundry Washer & Dryer	This is a commercial for Hotpoint Automatic Laundry Washer & Dryer, from the 1950s. This appliance is used for washing and drying clothes automatically to simplify household laundry tasks.
1950	Household, Cleaning & Home Care	tv_com_1950_46	Handy Andy 	This is a commercial for Handy Andy, from the 1950s. This cleaning product is used for household surface cleaning to remove dirt and grease.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_47	Van Heusen Century Shirts	This is a commercial for Van Heusen Century Shirts, from the 1950s. This clothing item is used for everyday wear to provide comfort.
1950	Food, Beverages & Nutrition	tv_com_1950_48	Pillsbury Quick Caramel Nut Rolls	This is a commercial for Pillsbury Quick Caramel Nut Rolls, from the 1950s. This food product is used for preparing baked goods to provide a convenient sweet dessert.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_49	Paper Mate Capri	This is a commercial for Paper Mate Capri, from the 1950s. This writing instrument is used for writing and note-taking.
1950	Technology, Communication & Electronics	tv_com_1950_50	RCA Victor Television Set	This is a commercial for RCA Victor Television Set, from the 1950s. This electronic device is used for receiving and displaying broadcast television signals for home entertainment.
1950	Household, Cleaning & Home Care	tv_com_1950_51	Fab Laundry Detergent	This is a commercial for Fab Laundry Detergent, from the 1950s. This detergent is used for washing clothes.
1950	Technology, Communication & Electronics	tv_com_1950_52	Kodak 300 Color Slide Projector	This is a commercial for Kodak 300 Color Slide Projector, from the 1950s. This optical device is used for projecting color photographic slides for viewing and presentation.
1950	Health, Beauty & Personal Care	tv_com_1950_53	Calometric Weight Control	This is a commercial for Calometric Weight Control, from the 1950s. This product is a weight control product marketed to assist in dieting and weight reduction.
1950	Food, Beverages & Nutrition	tv_com_1950_54	Skippy Peanut Butter	This is a commercial for Skippy Peanut Butter, from the 1950s. This food product is used as a spread or ingredient to provide flavor in meals and snacks.
1950	Health, Beauty & Personal Care	tv_com_1950_55	Rybutol	This is a commercial for Rybutol, from the 50s. This product is a high-potency vitamin B-complex supplement formulated to combat fatigue and restore youthful energy.
1950	Personal, Public Transport & Travel	tv_com_1950_57	Mobil Gasoline	This is a commercial for Mobil Gasoline, from the 1950s. This fuel product is used to power internal combustion engines in vehicles for transportation.
1950	Household, Cleaning & Home Care	tv_com_1950_58	Dash Laundry Detergent	This is a commercial for Dash Laundry Detergent, from the 1950s. This detergent is used for washing clothes to remove dirt.
1950	Household, Cleaning & Home Care	tv_com_1950_59	Saran-Wrap	This is a commercial for Saran-Wrap, from the 1950s. This plastic wrap is used for food storage to preserve freshness and prevent contamination.
1950	Personal, Public Transport & Travel	tv_com_1950_60	New DeSoto Automobile	This is a commercial for New DeSoto Automobile, from the 1950s. This vehicle is used for personal transportation to enable mobility and travel.
1950	Technology, Communication & Electronics	tv_com_1950_61	Sylvania Superflash 8	This is a commercial for Sylvania Superflash 8, from the 1950s. This photography device is used for flash lighting in cameras.
1950	Health, Beauty & Personal Care	tv_com_1950_62	Revlon Satin-Set	This is a commercial for Revlon Satin-Set, from the 1950s. This cosmetic product is used for hair styling to set and hold hairstyles in place.
1950	Health, Beauty & Personal Care	tv_com_1950_63	Listerine Toothpaste	This is a commercial for Listerine Toothpaste, from the 1950s. This oral care product is used for cleaning teeth to maintain oral hygiene and fresh breath.
1950	Personal, Public Transport & Travel	tv_com_1950_64	Northwest Orient Airlines	This is a commercial for Northwest Orient Airlines, from the 1950s. This airline service is used for passenger air travel to transport people between destinations.
1950	Food, Beverages & Nutrition	tv_com_1950_66	Swanson TV Turkey Dinner	This is a commercial for Swanson TV Turkey Dinner, from the 1950s. This frozen meal is used for convenient ready-to-eat food preparation, especially as a full dinner option.
1950	Household, Cleaning & Home Care	tv_com_1950_67	Wizard Wick Deodorizer	This is a commercial for Wizard Wick Deodorizer, from the 1950s. This household product is used for removing or reducing unpleasant odors in indoor spaces.
1950	Technology, Communication & Electronics	tv_com_1950_68	RCA Victor Portable Radio	This is a commercial for RCA Victor Portable Radio, from the 1950s. This electronic device is used for receiving radio broadcasts for entertainment and information.
1950	Personal, Public Transport & Travel	tv_com_1950_69	The 57 Ford Fairlane	This is a commercial for The 57 Ford Fairlane, from the 1950s. This automobile is used for personal transportation to enable mobility and travel.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_70	RCA Victor Radio Batteries	This is a commercial for RCA Victor Radio Batteries, from the 1950s. This product is used to power portable radios to enable wireless audio reception.
1950	Technology, Communication & Electronics	tv_com_1950_71	Kodak Brownie Automatic	This is a commercial for Kodak Brownie Automatic, from the 1950s. This camera is used for taking photographs.
1950	Technology, Communication & Electronics	tv_com_1950_72	"RCA Picture Tubes	"	This is a commercial for RCA Picture Tubes, from the 1950s. This electronic component is used in televisions to display images on the screen.
1950	Technology, Communication & Electronics	tv_com_1950_73	RCA Victor Clock Radio	This is a commercial for RCA Victor Clock Radio, from the 1950s. This device is used for timekeeping and radio listening to provide both alarm clock and entertainment functions.
1950	Technology, Communication & Electronics	tv_com_1950_74	RCA Victor Master 21 Television	This is a commercial for the RCA Victor Master 21 Television, from the 1950s. This product is a television set with a 21-inch screen designed to provide home access to broadcast television entertainment.
1950	Technology, Communication & Electronics	tv_com_1950_75	RCA Push-button Tape Recorder	This is a commercial for the RCA Push-button Tape Recorder, from the 1950s. This product is a tape recorder with push-button controls designed for recording and playing back audio.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_77	BelAir Cigarettes	This is a commercial for Belair Cigarettes, from the late 50s. This product is a menthol filter cigarette designed to offer a cool, fresh, and clean smoking alternative.
1950	Health, Beauty & Personal Care	tv_com_1950_78	Flavettes	This is a commercial for Flavettes, from the 1950s. This product is used as a vitamin supplement to support nutrition and health.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_79	Parker 51 Pen	This is a commercial for Parker 51 Pen, from the 1950s. This writing instrument is used for writing to provide smooth and reliable ink flow.
1950	Personal, Public Transport & Travel	tv_com_1950_81	Hertz Car Rental Service	This is a commercial for Hertz Car Rental Service, from the 1950s. This service is used for renting automobiles for temporary personal transportation.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_82	US Keds	This is a commercial for US Keds, from the 1950s. This footwear product is used for walking and everyday wear to provide comfort and protection for the feet.
1950	Personal, Public Transport & Travel	tv_com_1950_83	Chevrolet Car	This is a commercial for Chevrolet Car, from the 1950s. This automobile is used for personal transportation to enable mobility and travel.
1950	Personal, Public Transport & Travel	tv_com_1950_84	The 59 Chevy	This is a commercial for The 59 Chevy, from the 1950s. This automobile is used for personal transportation to enable mobility and travel.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_85	Sheaffer Snorkel Pen	This is a commercial for Sheaffer Snorkel Pen, from the 1950s. This writing instrument is used for writing and note-taking with a refillable ink system for convenient use.
1950	Household, Cleaning & Home Care	tv_com_1950_86	Oxydol	This is a commercial for Oxydol, from the 1950s. This laundry detergent is used for washing clothes to remove dirt.
1950	Technology, Communication & Electronics	tv_com_1950_87	Brownie StarMite camera	This is a commercial for the Brownie StarMite camera, from the late 1950s. This product is a simple, compact snapshot camera designed for easy casual photography.
1950	Personal, Public Transport & Travel	tv_com_1950_89	The 57 Chevrolet	This is a commercial for The 57 Chevrolet, from the 1950s. This automobile is used for personal transportation to enable mobility and travel.
1950	Household, Cleaning & Home Care	tv_com_1950_90	1958 GE Washer	This is a commercial for 1958 GE Washer, from the 1950s. This appliance is used for washing clothes automatically to simplify household laundry tasks.
1950	Technology, Communication & Electronics	tv_com_1950_91	The Xerox 914	This is a commercial for The Xerox 914, from the 1950s. This office machine is used for photocopying documents to reproduce written materials quickly.
1950	Household, Cleaning & Home Care	tv_com_1950_92	Joy lotion-soft liquid dish detergent	This is a commercial for Joy lotion-soft liquid dish detergent, from the 1950s. This cleaning product is used for washing dishes to remove grease and food residue.
1950	Household, Cleaning & Home Care	tv_com_1950_93	Westinghouse Room Air Conditioner	This is a commercial for Westinghouse Room Air Conditioner, from the 1950s. This appliance is used for cooling indoor air to improve comfort in warm environments.
1950	Household, Cleaning & Home Care	tv_com_1950_94	Westinghouse Dehumidifier	This is a commercial for Westinghouse Dehumidifier, from the 1950s. This appliance is used for reducing indoor humidity to prevent moisture damage.
1950	Personal, Public Transport & Travel	tv_com_1950_95	Esso Extra Motor Oil	This is a commercial for Esso Extra Motor Oil, from the 1950s. This lubricant is used for engines to reduce friction and improve vehicle performance and durability.
1950	Personal, Public Transport & Travel	tv_com_1950_96	Esso Extra Gasoline	This is a commercial for Esso Extra Gasoline, from the 1950s. This fuel is used to power internal combustion engines in vehicles for transportation.
1950	Personal, Public Transport & Travel	tv_com_1950_97	Ford Economy Truck	This is a commercial for Ford Economy Truck, from the 1950s. This vehicle is used for transporting goods and materials for commercial and personal use.
1950	Personal, Public Transport & Travel	tv_com_1950_99	1950 Ford	This is a commercial for 1950 Ford, from the 1950s. This automobile is used for personal transportation to enable mobility and travel.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_102	Ideal Patti Playpal Doll	This is a commercial for the Ideal Patti Playpal Doll, from the late 1950s. This product is a large doll designed to resemble a young child and serve as a realistic companion toy for children.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_103	Ideal Steve Canyon Jet Helmet	This is a commercial for Ideal Steve Canyon Jet Helmet, from the 1950s. This toy is used for imaginative play, simulating pilot or aviation experiences for children.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_104	Surf Togs Swimsuits	This is a commercial for Surf Togs Swimsuits, from the 1950s. This clothing item is used for swimming and beach activities.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_105	Western Union Telegraphic Money Orders	This is a commercial for Western Union Telegraphic Money Orders, from the 1950s. This financial service is used for sending money over long distances securely to facilitate payments.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_106	Remco Giant Whirlybird 	This is a commercial for Remco Giant Whirlybird, from the 1950s. This toy is used for recreational play, often involving mechanical or spinning action for entertainment.
1950	Personal, Public Transport & Travel	tv_com_1950_107	Greyhound Bus Service	This is a commercial for Greyhound Bus Service, from the 1950s. This transportation service is used for intercity passenger travel by bus to enable mobility.
1950	Personal, Public Transport & Travel	tv_com_1950_108	Esso Humble Oil	This is a commercial for Esso Humble Oil, from the 1950s. This is a petroleum brand associated with fuel products and service stations for drivers.
1950	Personal, Public Transport & Travel	tv_com_1950_109	1957 Plymouth	This is a commercial for 1957 Plymouth, from the 1950s. This automobile is used for personal transportation to enable mobility and travel.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_110	Malboro Cigarettes	This is a commercial for Malboro Cigarettes, from the 1950s. This tobacco product is used for smoking.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_112	Ronson Varaflame Lighter	This is a commercial for Ronson Varaflame Lighter, from the 1950s. This portable device is used for producing a flame to light cigarettes or other items.
1950	Technology, Communication & Electronics	tv_com_1950_113	Bell Kitchen Extension Phone	This is a commercial for the Bell Kitchen Extension Phone, from the late 1950s. This product is a wall-mounted extension telephone designed to provide convenient access to phone communication in the kitchen or other areas of the home.
1950	Retail (Fashion & Consumer Goods) & Services	tv_com_1950_114	Bulova Miss America	This is a commercial for the Bulova Miss America wristwatch, from the 1950s. This product is a ladies’ wristwatch.
1950	Technology, Communication & Electronics	tv_com_1950_116	Muntz TV	This is a commercial for Muntz TV, from the 1950s. This product is a television set designed to provide home television entertainment.
1950	Technology, Communication & Electronics	tv_com_1950_117	Zenith Trans-Oceanic Radio	This is a commercial for Zenith Trans-Oceanic Radio, from the 1950s. This portable radio is used for receiving broadcasts over long distances for information and entertainment.
1950	Technology, Communication & Electronics	tv_com_1950_118	Kodak Brownie Turret	This is a commercial for Kodak Brownie Turret, from the 1950s. This camera is used for taking photographs.
1950	Technology, Communication & Electronics	tv_com_1950_120	RCA Victor Personal TV	This is a commercial for RCA Victor Personal TV, from the 1950s. This television device is used for receiving broadcast signals to display audio-visual entertainment in a compact form.
1960	Food, Beverages & Nutrition	tv_com_1960_1	Toastem	This is a commercial for Toastem, from the 1960s. This convenience toaster pastry is used for quick breakfast consumption to provide a convenient meal option.
1960	Technology, Communication & Electronics	tv_com_1960_2	IBM Selectric Typewrite	This is a commercial for IBM Selectric Typewriter, from the 1960s. This typewriter is used for typing documents to improve writing and office productivity.
1960	Health, Beauty & Personal Care	tv_com_1960_3	Rexall Sale Products	This is a commercial for Rexall Sale Products, from the 1960s. This promotional retail sale is used to offer discounted consumer products to encorage additional purchases.
1960	Health, Beauty & Personal Care	tv_com_1960_4	Sucaryl Sweeteners	This is a commercial for Sucaryl Sweeteners, from the 1960s. This sweetener product is used as a sugar substitute to provide sweetness with reduced sugar consumption.
1960	Food, Beverages & Nutrition	tv_com_1960_6	Libby's Sloppy Joes	This is a commercial for Libby's Sloppy Joes, from the 1960s. This prepared food product is used for making Sloppy Joe sandwiches to provide a convenient meal.
1960	Food, Beverages & Nutrition	tv_com_1960_8	Cool 'n Creamy Pudding	This is a commercial for Cool 'n Creamy Pudding, from the 1960s. This dessert product is used for preparing pudding to provide a sweet food option.
1960	Health, Beauty & Personal Care	tv_com_1960_9	Charmin Bathroom Tissue	This is a commercial for Charmin Bathroom Tissue, from the 1960s. This paper hygiene product is used for personal cleaning after toilet use to support hygiene and comfort.
1960	Food, Beverages & Nutrition	tv_com_1960_10	Brim decaffeinated coffee	This is a commercial for Brim Decaffeinated Coffee, from the 1960s. This decaffeinated coffee product is used for preparing coffee to provide coffee flavor with little or no caffeine.
1960	Health, Beauty & Personal Care	tv_com_1960_11	Triactin Triple Action	This is a commercial for Triactin Triple Action, from the 1960s. This antacid product is used to relieve stomach discomfort.
1960	Household, Cleaning & Home Care	tv_com_1960_13	Faultless Spray-on Starch	This is a commercial for Faultless Spray-on Starch, from the 1960s. This laundry product is used for treating fabrics before ironing to provide a crisp appearance.
1960	Health, Beauty & Personal Care	tv_com_1960_14	Old Spice Aftershave Lotion	This is a commercial for Old Spice Aftershave Lotion, from the 1960s. This grooming product is used after shaving to soothe the skin and provide fragrance.
1960	Health, Beauty & Personal Care	tv_com_1960_16	Hidden Magic Hairspray 	This is a commercial for Hidden Magic Hairspray, from the 1960s. This hairspray is used to provide a flexible hold without leaving the hair feeling greasy or sticky.
1960	Health, Beauty & Personal Care	tv_com_1960_17	Vigran Squibb Multi-vitamins	This is a commercial for Vigran Squibb Multi-vitamins, from the 1960s. This vitamin supplement is used to provide vitamins to support general nutrition and health.
1960	Food, Beverages & Nutrition	tv_com_1960_18	Canada Dry Ginger Ale	This is a commercial for Canada Dry Ginger Ale, from the 1960s. This soft drink is used for beverage consumption to provide refreshment.
1960	Health, Beauty & Personal Care	tv_com_1960_19	Clarol Loving Care Hair Color Lotion	This is a commercial for Clairol Loving Care Hair Color Lotion, from the 1960s. This product is used to change or enhance hair color.
1960	Health, Beauty & Personal Care	tv_com_1960_20	Curad Ouchless Bandages with Telfa Pads	This is a commercial for Curad Ouchless Bandages with Telfa Pads, from the 1960s. This adhesive bandage is used to protect wounds with a non-stick pad to reduce discomfort when removed.
1960	Household, Cleaning & Home Care	tv_com_1960_21	Mr.Clean	This is a commercial for Mr. Clean, from the 1960s. This household cleaning product is used for cleaning surfaces to remove dirt and stains.
1960	Food, Beverages & Nutrition	tv_com_1960_22	Awake Frozen Concentrate Orange-flavored Drink	This is a commercial for Awake Frozen Concentrate Orange-Flavored Drink, from the 1960s. This frozen beverage concentrate is used for preparing a citrus-flavored drink to provide refreshment.
1960	Health, Beauty & Personal Care	tv_com_1960_23	PAL Stainless Steel Injector Blades	This is a commercial for PAL Stainless Steel Injector Blades, from the 1960s. This shaving product is used in safety razors to remove facial hair.
1960	Food, Beverages & Nutrition	tv_com_1960_25	Quaker Oats	This is a commercial for Quaker Oats, from the 1960s. This oat-based food product is used for preparing meals such as oatmeal to provide nourishment.
1960	Food, Beverages & Nutrition	tv_com_1960_26	Soda Burst Ice Cream Sodas	This is a commercial for Soda Burst Ice Cream Sodas, from the 1960s. This frozen dessert product is used for preparing ice cream sodas.
1960	Food, Beverages & Nutrition	tv_com_1960_27	Coca-Cola	This is a commercial for Coca-Cola, from the 1960s. This soft drink is used for beverage consumption to provide refreshment.
1960	Household, Cleaning & Home Care	tv_com_1960_28	BIZ with Bio-enzym	This is a commercial for BIZ with Bio-Enzym for Pre-Soaking Laundry, from the 1960s. This laundry additive is used for pre-soaking clothes to help remove stains before washing.
1960	Household, Cleaning & Home Care	tv_com_1960_30	Bolld	This is a commercial for Bold, from the 1960s. This laundry detergent is used for washing clothes to remove dirt.
1960	Health, Beauty & Personal Care	tv_com_1960_31	Head & Shoulders Dandruff Shampoo	This is a commercial for Head & Shoulders Dandruff Shampoo, from the 1960s. This medicated shampoo is used to control dandruff to improve scalp cleanliness.
1960	Health, Beauty & Personal Care	tv_com_1960_32	Ultra Brite Toothpaste	This is a commercial for Ultra Brite Toothpaste, from the 1960s. This toothpaste is used for cleaning teeth to support oral hygiene.
1960	Personal, Public Transport & Travel	tv_com_1960_33	67 Dodge Polara Rebellion	This is a commercial for 67 Dodge Polara Rebellion, from the 1960s. This automobile is used for personal transportation to enable travel and mobility.
1960	Health, Beauty & Personal Care	tv_com_1960_36	Groom & Clean Hair dressing water active	This is a commercial for Groom & Clean Water-Active Hair Dressing, from the 1960s. This product is a water-soluble hair grooming gel designed to provide a neat hold without grease.
1960	Food, Beverages & Nutrition	tv_com_1960_37	Whistles and Bungles Snacks General Mils	This is a commercial for Whistles and Bungles Snacks, from the 1960s. This snack food product is used for eating between meals to provide a savory snack option.
1960	Personal, Public Transport & Travel	tv_com_1960_38	Sinclair gasoline with nickel	This is a commercial for Sinclair Gasoline with Nickel, from the 1960s. This gasoline product is formulated with a liquid-nickel additive designed to reduce engine wear.
1960	Technology, Communication & Electronics	tv_com_1960_39	Polaroids Focused Flash 400	This is a commercial for the Polaroid Focused Flash 400 series camera, from the 1970s. This instant film camera features an automatic flash-control system designed to help achieve proper lighting in photographs.
1960	Household, Cleaning & Home Care	tv_com_1960_40	Proctor Silex Glass Coffee Pot 	This is a commercial for Proctor Silex Glass Coffee Pot, from the 1960s. This coffee-making appliance is used for brewing coffee to prepare hot beverages.
1960	Health, Beauty & Personal Care	tv_com_1960_41	New Prell Shampoo	This is a commercial for New Prell Shampoo, from the 1960s. This shampoo is used for washing hair to clean it and improve its appearance.
1960	Food, Beverages & Nutrition	tv_com_1960_43	Great Shakes	This is a commercial for Great Shakes, from the 1960s. This powdered milkshake mix kit is used to make milkshakes at home.
1960	Food, Beverages & Nutrition	tv_com_1960_44	Jolli-Lolli Ice Cream	This is a commercial for Jolli-Lolli Ice Cream, from the 1960s. This frozen dessert is used for eating as a sweet treat to provide a combination of ice milk and lollipop flavors.
1960	Food, Beverages & Nutrition	tv_com_1960_45	Sprite	This is a commercial for Sprite, from the 1960s. This soft drink is used for beverage consumption to provide refreshment.
1960	Household, Cleaning & Home Care	tv_com_1960_46	Johnson Glade Air Freshener	This is a commercial for Johnson Glade Air Freshener, from the 1960s. This air freshener is used to reduce odors to provide a pleasant indoor scent.
1960	Household, Cleaning & Home Care	tv_com_1960_47	Sun Country Air Freshener	This is a commercial for Sun Country Air Freshener, from the 1960s. This air freshener is used to reduce odors to provide a pleasant indoor scent.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_48	Texaco Tanker Toy	This is a commercial for the Texaco Tanker Toy, from the 1960s. This toy tanker truck is used for children's play and was marketed as a holiday gift.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_50	On-the-spot loan at Chemical Bank	This is a commercial for On the Spot Loan at Chemical Bank, from the 1960s. This financial service is used to provide consumer loans.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_51	Mony Mutual Life Insurance Company of New York	This is a commercial for Mony Mutual of New York, from the 1960s. This life insurance service is used to provide financial security and family protection.
1960	Retail (Fashion & Consumer Goods) & Services	tv_com_1960_52	Chemical Bank New York for Women	This is a commercial for Chemical Bank New York for Women, from the 1960s. This banking service is used to provide financial services tailored for women.
1960	Personal, Public Transport & Travel	tv_com_1960_53	Rambler Rebel Car by American Motors	This is a commercial for the Rambler Rebel Car by American Motors, from the 1960s. This automobile is used for personal transportation to provide performance and family comfort.
1960	Personal, Public Transport & Travel	tv_com_1960_54	1967 AMC Rebel Automobile	This is a commercial for the 1967 AMC Rebel, from the 1960s. This automobile is used for personal transportation to provide mobility and passenger comfort.
