Decade	Sequence	Title	Category	Commercial ID	Video ID	URL	Start	End	Download Success	Reason
1950	17	Coca-Cola Have a break at the theater	Food, Beverages & Nutrition	tv_com_1950_17	video_0017	https://youtu.be/vWrVxQVcdaU	0:00:00	0:01:18	True	Success
1950	18	Peggy and Chuck Aunt Jemima Pancake Mix Husband with the baby	Food, Beverages & Nutrition	tv_com_1950_18	video_0018	https://youtu.be/PyLj_kJ5dDc	0:00:00	0:00:58	True	Success
1950	19	Campbell's Soup	Food, Beverages & Nutrition	tv_com_1950_19	video_0019	https://youtu.be/it7OGzKnR58	0:00:00	0:01:01	True	Success
1950	20	Camay Beauty Soap by P&G 	Health, Beauty & Personal Care	tv_com_1950_20	video_0020	https://youtu.be/lptuVBP05Sg	0:00:00	0:01:02	True	Success
1950	21	1958 The Imperial Sugar Powdered Sugar Silk Test	Food, Beverages & Nutrition	tv_com_1950_21	video_0021	https://youtu.be/dmdIAz6MIU4	0:00:00	0:01:01	True	Success
1950	22	Animated Baker's 4-in-1 Cocoa Mix	Food, Beverages & Nutrition	tv_com_1950_22	video_0022	https://youtu.be/Z0oQ8h1dhns	0:00:00	0:01:01	True	Success
1950	23	Ansco Cadet The Snapshot Camera	Technology, Communication & Electronics	tv_com_1950_23	video_0023	https://youtu.be/J6Wff0JLB3k	0:00:00	0:01:01	True	Success
1950	24	Ansco Cadet Slide Projector	Technology, Communication & Electronics	tv_com_1950_24	video_0024	https://youtu.be/kEWdyUWRQM0	0:00:00	0:01:01	True	Success
1950	25	Bab-O Animated Cinderella	Household, Cleaning & Home Care	tv_com_1950_25	video_0025	https://youtu.be/2ClA-ynihLk	0:00:00	0:01:02	True	Success
1950	26	Ivory Snow Laundry Soap This princess likes to take care of her lovely things	Household, Cleaning & Home Care	tv_com_1950_26	video_0026	https://youtu.be/HR67ppdoAws	0:00:00	0:01:02	True	Success
1950	27	Tide Detergent	Household, Cleaning & Home Care	tv_com_1950_27	video_0027	https://youtu.be/KpeI0kM4dJg	0:00:00	0:01:31	True	Success
1950	28	Cheer Laundry Detergent Soap When your boy is messy	Household, Cleaning & Home Care	tv_com_1950_28	video_0028	https://youtu.be/Htv_Lb_N7qo	0:00:04	0:01:02	True	Success
1950	29	Richard Hudnut Quick Home Perm	Health, Beauty & Personal Care	tv_com_1950_29	video_0029	https://youtu.be/1pGr99EznrI	0:00:00	0:00:57	True	Success
1950	30	Serutan Plus Laxative	Health, Beauty & Personal Care	tv_com_1950_30	video_0030	https://youtu.be/3ei7-S0cmnk	0:00:00	0:00:46	True	Success
1950	31	Jell-O Instant Pudding	Food, Beverages & Nutrition	tv_com_1950_31	video_0031	https://youtu.be/3bFqIkw3mSE	0:00:02	0:01:09	True	Success
1950	32	Rinso Washing Powder Picnic	Household, Cleaning & Home Care	tv_com_1950_32	video_0032	https://youtu.be/qNs5t0J99kQ	0:00:00	0:01:00	True	Success
1950	33	Dixie Paper Cups	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_33	video_0033	https://youtu.be/48sIUgAU-pY	0:00:04	0:01:05	True	Success
1950	34	Deep Magic Facial Cleanser	Health, Beauty & Personal Care	tv_com_1950_34	video_0034	https://youtu.be/TyhnHDmIIzM	0:00:00	0:00:46	True	Success
1950	35	Grossamer Hair Spray Dreaming of a married life	Health, Beauty & Personal Care	tv_com_1950_35	video_0035	https://youtu.be/UY5z8qS9yGg	0:00:01	0:00:58	True	Success
1950	36	Lady Schick Electric Shaver	Health, Beauty & Personal Care	tv_com_1950_36	video_0036	https://youtu.be/QNO7Z-S5G7w	0:00:00	0:01:00	True	Success
1950	37	Kellogg's Special K Cereal	Food, Beverages & Nutrition	tv_com_1950_37	video_0037	https://youtu.be/P3kdc19Fkc4	0:00:01	0:01:34	True	Success
1950	38	Ajax Cleanser	Household, Cleaning & Home Care	tv_com_1950_38	video_0038	https://youtu.be/qFqnGgrilMM	0:00:08	0:01:17	True	Success
1950	39	Golden Dial Hand Soap	Health, Beauty & Personal Care	tv_com_1950_39	video_0039	https://youtu.be/QjDjG10zjjM	0:00:00	0:01:03	True	Success
1950	40	Lux Dishwashing Liquid Soap Our side of the fence	Household, Cleaning & Home Care	tv_com_1950_40	video_0040	https://youtu.be/5NmM_UtM18I	0:00:00	0:01:10	True	Success
1950	41	Revlon Futurama Lipstick	Health, Beauty & Personal Care	tv_com_1950_41	video_0041	https://youtu.be/jcgZSdzS_C0	0:00:00	0:01:19	True	Success
1950	42	Bulova Senator Watch	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_42	video_0042	https://youtu.be/HDHlbxjNyN4	0:00:00	0:00:58	True	Success
1950	43	Juvenal Children's Vitamins	Health, Beauty & Personal Care	tv_com_1950_43	video_0043	https://youtu.be/9XxCY1Mvu-I	0:00:00	0:00:59	True	Success
1950	44	Stopette Spray Deodorant The busiest job american housewife	Health, Beauty & Personal Care	tv_com_1950_44	video_0044	https://youtu.be/w1Q1rVV5wsk	0:00:00	0:01:11	True	Success
1950	45	Hotpoint Automatic Washer & Dryer	Household, Cleaning & Home Care	tv_com_1950_45	video_0045	https://youtu.be/2quW49-foNU	0:00:00	0:00:46	True	Success
1950	46	Handy Andy Cleaner	Household, Cleaning & Home Care	tv_com_1950_46	video_0046	https://youtu.be/I_hgXGgJHr8	0:00:00	0:00:59	True	Success
1950	47	Van Heusen Century Shirts	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_47	video_0047	https://youtu.be/F0-d-1AkndM	0:00:00	0:00:58	True	Success
1950	48	Pillsbury Caramel Rolls	Food, Beverages & Nutrition	tv_com_1950_48	video_0048	https://youtu.be/t0MKak0AhLs	0:00:00	0:01:07	True	Success
1950	49	Paper Mate Capri Ink Pen	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_49	video_0049	https://youtu.be/lyqKjqwjCeY	0:00:01	0:01:29	True	Success
1950	50	RCA Victor Television Set Spring Trade In	Technology, Communication & Electronics	tv_com_1950_50	video_0050	https://youtu.be/iS6KEJtJDyk	0:00:00	0:01:00	True	Success
1950	51	Fab Laundry Detergent	Household, Cleaning & Home Care	tv_com_1950_51	video_0051	https://youtu.be/i5upKSCrvMU	0:00:01	0:01:00	True	Success
1950	52	Kodak 300 Color Slide Projector	Technology, Communication & Electronics	tv_com_1950_52	video_0052	https://youtu.be/aeec_by9ZUU	0:00:00	0:01:02	True	Success
1950	53	1954 Calometric Weight Loss Pills	Health, Beauty & Personal Care	tv_com_1950_53	video_0053	https://youtu.be/BuYfbUA0-C0	0:00:02	0:01:31	True	Success
1950	54	1959 Skippy Peanut Butter	Food, Beverages & Nutrition	tv_com_1950_54	video_0054	https://youtu.be/tNJswVEfZWc	0:00:01	0:00:55	True	Success
1950	55	Rybutol Vitamins Listens to Mr.Stan Hillmer	Health, Beauty & Personal Care	tv_com_1950_55	video_0055	https://youtu.be/ntFDh2lY80E	0:00:04	0:01:02	True	Success
1950	56	Instant PET Dry Evaporated Milk	Food, Beverages & Nutrition	tv_com_1950_56	video_0056	https://youtu.be/Rjfn7P91AQY	0:00:00	0:01:00	True	Success
1950	57	Mobil Oil Gasoline	Personal, Public Transport & Travel	tv_com_1950_57	video_0057	https://youtu.be/-S0XTBFvw64	0:00:00	0:00:59	True	Success
1950	58	Dash Laundry Detergent Soap Test	Household, Cleaning & Home Care	tv_com_1950_58	video_0058	https://youtu.be/ypfC8DRJfDg	0:00:00	0:01:15	True	Success
1950	59	Saran Plastic Wrap	Household, Cleaning & Home Care	tv_com_1950_59	video_0059	https://youtu.be/hiXGiCaBxtM	0:00:39	0:01:38	True	Success
1950	60	1955 DeSoto Car Dealer	Personal, Public Transport & Travel	tv_com_1950_60	video_0060	https://youtu.be/LRwC0RYKlNc	0:00:00	0:01:18	True	Success
1950	61	Sylvania Camera Flash Bulbs	Technology, Communication & Electronics	tv_com_1950_61	video_0061	https://youtu.be/2I-J240_ZGU	0:00:00	0:01:05	True	Success
1950	62	Satin Set Hairspray by Revlon	Health, Beauty & Personal Care	tv_com_1950_62	video_0062	https://youtu.be/9IJRso7JOa4	0:00:00	0:00:59	True	Success
1950	63	Listerine Toothpaste Children love it	Health, Beauty & Personal Care	tv_com_1950_63	video_0063	https://youtu.be/Rc-I8iK7oeA	0:00:00	0:00:42	True	Success
1950	64	Northwest Orient Airlines 1950s	Personal, Public Transport & Travel	tv_com_1950_64	video_0064	https://youtu.be/z_hPcNZGGpQ	0:00:00	0:01:01	True	Success
1950	65	Robert Burns Cigars	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_65	video_0065	https://youtu.be/ySIJae2dADQ	0:00:00	0:01:00	True	Success
1950	66	Swanson TV Dinner Lunchbox	Food, Beverages & Nutrition	tv_com_1950_66	video_0066	https://youtu.be/MPyIeS6SPGM	0:00:00	0:01:14	True	Success
1950	67	 Wizard Wick House Deodorizer	Household, Cleaning & Home Care	tv_com_1950_67	video_0067	https://youtu.be/k9PEgZ7nQyI	0:00:00	0:01:01	True	Success
1950	68	RCA Victor Portable Radio	Technology, Communication & Electronics	tv_com_1950_68	video_0068	https://youtu.be/ib_R8d2-I94	0:00:00	0:01:01	True	Success
1950	69	1957 Ford 2 door and 2 door hardtop	Personal, Public Transport & Travel	tv_com_1950_69	video_0069	https://youtu.be/vm12EzPAFVM	0:00:02	0:01:35	True	Success
1950	70	1952 RCA Victor Buy extra RCA batteries	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_70	video_0070	https://youtu.be/Z5bl9MxQFxw	0:00:00	0:00:52	True	Success
1950	71	1959 Kodak Brownie Automatic Movie Camera	Technology, Communication & Electronics	tv_com_1950_71	video_0071	https://youtu.be/_X5XeNUzWXY	0:00:08	0:01:05	True	Success
1950	72	1956 RCA The best tubes	Technology, Communication & Electronics	tv_com_1950_72	video_0072	https://youtu.be/Jk3VxpFXYAc	0:01:03	0:02:03	True	Success
1950	73	1956 RCA Alarm Clock	Technology, Communication & Electronics	tv_com_1950_73	video_0072	https://youtu.be/Jk3VxpFXYAc	0:02:06	0:03:36	True	Success
1950	74	1956 RCA TV Big Screen	Technology, Communication & Electronics	tv_com_1950_74	video_0072	https://youtu.be/Jk3VxpFXYAc	0:03:40	0:04:40	True	Success
1950	75	1956 RCA Push button tape recorder	Technology, Communication & Electronics	tv_com_1950_75	video_0072	https://youtu.be/Jk3VxpFXYAc	0:04:44	0:06:10	True	Success
1950	76	1958 Philco Safari First battery-powered TV	Technology, Communication & Electronics	tv_com_1950_76	video_0073	https://youtu.be/VgVYiuLZ47g	0:00:09	0:01:31	True	Success
1950	77	Belair Cigarettes Smoke Clean	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_77	video_0074	https://youtu.be/6K-w3Q74SUQ	0:03:02	0:04:00	True	Success
1950	78	Flavettes Anti-smoking tablets	Health, Beauty & Personal Care	tv_com_1950_78	video_0075	https://youtu.be/E3T9cWX7dk4	0:00:00	0:01:00	True	Success
1950	79	Parker pen	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_79	video_0076	https://youtu.be/uC7sRqWSk1o	0:01:57	0:02:28	True	Success
1950	80	Ford Two Ford Families I was practically a prisoner in a own home	Personal, Public Transport & Travel	tv_com_1950_80	video_0077	https://youtu.be/m7t9YlMxWoE	0:00:00	0:01:38	True	Success
1950	81	Hertz Rental Car Put you in the driver seat today	Personal, Public Transport & Travel	tv_com_1950_81	video_0078	https://youtube.com/shorts/6_UCuaC6edo	0:00:00	0:00:58	True	Success
1950	82	US Keds The Shoe of Cahampion	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_82	video_0079	https://youtu.be/7LHn6gVzI_k	0:00:11	0:01:11	True	Success
1950	83	Chevrolet See the US in a Chevrolet featuring Dinah Shore	Personal, Public Transport & Travel	tv_com_1950_83	video_0080	https://youtu.be/6ik3DucYtiw	0:00:06	0:01:32	True	Success
1950	84	Chevrolet '59 Singing with Dinah Shore and Pat Boone	Personal, Public Transport & Travel	tv_com_1950_84	video_0081	https://youtu.be/DzipGOKPP4w	0:00:01	0:01:32	True	Success
1950	85	"Sheaffer Snorkel Pen ""Get in touch with Sheaffer"""	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_85	video_0082	https://youtu.be/ZHGrsexxKec	0:07:21	0:08:22	True	Success
1950	86	"1957 Oxydol Detegent ""After a birthday party"""	Household, Cleaning & Home Care	tv_com_1950_86	video_0083	https://youtu.be/w9KYo8Q7myY	0:00:00	0:01:12	True	Success
1950	87	Anscochrome Films Young boy anxious for school by Kodak	Technology, Communication & Electronics	tv_com_1950_87	video_0084	https://youtu.be/ERBpmaWK7ZY	0:00:00	0:01:00	True	Success
1950	88	1959 Chevy's with Roy Rogers	Personal, Public Transport & Travel	tv_com_1950_88	video_0085	https://youtu.be/SiMSisP9Cf4	0:00:01	0:01:19	True	Success
1950	89	1957 Chevrolet Belair 	Personal, Public Transport & Travel	tv_com_1950_89	video_0086	https://youtu.be/J8duwb1sL3U	0:00:00	0:01:21	True	Success
1950	90	1957 GE Filter Flow Washing Machine	Household, Cleaning & Home Care	tv_com_1950_90	video_0087	https://youtu.be/Ytxw_TUY0yw	0:00:19	0:01:19	True	Success
1950	91	Xerox 914	Technology, Communication & Electronics	tv_com_1950_91	video_0088	https://youtu.be/swyqrf1PZjg	0:00:00	0:01:07	True	Success
1950	92	Joy Dishwashing Liquid Soap	Household, Cleaning & Home Care	tv_com_1950_92	video_0089	https://youtu.be/lZYa4mgDPU0	0:00:05	0:01:03	True	Success
1950	93	Westinghouse Window Mounted Air Conditione	Household, Cleaning & Home Care	tv_com_1950_93	video_0090	https://youtu.be/6WNUohvOyGM	0:00:00	0:01:02	True	Success
1950	94	Westinghouse Dehumidifier	Household, Cleaning & Home Care	tv_com_1950_94	video_0091	https://youtu.be/esfEqZioYhs	0:00:00	0:01:07	True	Success
1950	95	1951 Esso Gas Station Motor oil	Personal, Public Transport & Travel	tv_com_1950_95	video_0092	https://youtu.be/4R7yd6-xdA0	0:00:03	0:00:55	True	Success
1950	96	Esso Everybody likes that little something extra	Personal, Public Transport & Travel	tv_com_1950_96	video_0093	https://youtu.be/IyK9iG_Udr0	0:00:00	0:00:56	True	Success
1950	97	1953 Ford Truck Historical reel	Personal, Public Transport & Travel	tv_com_1950_97	video_0094	https://youtu.be/E1OPLmMeQSA	0:00:00	0:01:32	True	Success
1950	98	1955 Rambler Cross Country Wagon Car	Personal, Public Transport & Travel	tv_com_1950_98	video_0095	https://youtu.be/pl6furjEw4Q	0:00:00	0:01:29	True	Success
1950	99	1950 Ford Floating on air	Personal, Public Transport & Travel	tv_com_1950_99	video_0096	https://youtu.be/S3A58E-zss8	0:00:00	0:01:01	True	Success
1950	100	Volkswagen Beetle 	Personal, Public Transport & Travel	tv_com_1950_100	video_0097	https://youtu.be/q-xh4Webf0A	0:00:00	0:00:57	True	Success
1950	101	The Boeing Model 307 Stratoliner	Personal, Public Transport & Travel	tv_com_1950_101	video_0098	https://youtu.be/Hw-oHfhj728	0:00:00	0:00:40	True	Success
1950	102	Patty Playpal Doll by Ideal Toys	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_102	video_0099	https://youtu.be/Kkshmqr0fjg	0:00:00	0:01:02	True	Success
1950	103	1958 Steve Canyon Jet Helmet by Ideal	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_103	video_0100	https://youtu.be/qzo7aiS8Bbw	0:00:02	0:00:44	True	Success
1950	104	Poolside Swimsuit	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_104	video_0101	https://youtu.be/wY6tUJJKDiY	0:00:00	0:01:30	True	Success
1950	105	Western Union Telegram Money by Wire	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_105	video_0102	https://youtu.be/dNyHji7rJBg	0:00:00	0:01:03	True	Success
1950	106	Giant Whirlybird by remco Toys	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_106	video_0103	https://youtu.be/y3Oc8_AsTKQ	0:01:04	0:02:05	True	Success
1950	107	1957 Greyhound Bus	Personal, Public Transport & Travel	tv_com_1950_107	video_0104	https://youtu.be/G7lW-9WtHBg	0:00:00	0:00:59	True	Success
1950	108	Esso Humble Oil	Personal, Public Transport & Travel	tv_com_1950_108	video_0105	https://youtu.be/KMGl4xhkDyU	0:00:00	0:00:59	True	Success
1950	109	Plymouth What a millionnaire thinks about	Personal, Public Transport & Travel	tv_com_1950_109	video_0106	https://youtu.be/J-5ymNmjLkE	0:00:01	0:00:42	True	Success
1950	110	Malboro Cigarettes	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_110	video_0107	https://youtu.be/Fbf25XTd9rM	1:27:10	1:28:11	True	Success
1950	111	1955 JB WatchBands	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_111	video_0108	https://youtu.be/wxCu45Qy69I	0:00:00	0:01:00	True	Success
1950	112	Vareflame by Ronson Lighters	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_112	video_0109	https://youtu.be/EQrvaRltBBE	0:36:00	0:37:01	True	Success
1950	113	Kitchen Phone Color Extension from Bell Telephone Business Office	Technology, Communication & Electronics	tv_com_1950_113	video_0110	https://youtu.be/sp81cbdODq4	0:00:00	0:00:22	True	Success
1950	114	Bulova Miss America Watch	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1950_114	video_0111	https://youtu.be/TTMA7bW-AEM	0:00:00	0:00:59	True	Success
1950	115	1950 Gillette Razor 	Health, Beauty & Personal Care	tv_com_1950_115	video_0112	https://youtu.be/H-gmoyG2PT8	0:00:10	0:01:05	True	Success
1950	116	Muntz TV	Technology, Communication & Electronics	tv_com_1950_116	video_0113	https://youtu.be/MCy2Xj9qFAs	0:00:00	0:01:00	True	Success
1950	117	Zenith 9band radio	Technology, Communication & Electronics	tv_com_1950_117	video_0114	https://youtu.be/uYPO3PFTf0Y	0:00:00	0:00:59	True	Success
1950	118	Kodak New Brownie Turred Movie Camera	Technology, Communication & Electronics	tv_com_1950_118	video_0115	https://youtu.be/xMyWQHAqPxs	0:00:05	0:01:13	True	Success
1950	119	Univac computer	Technology, Communication & Electronics	tv_com_1950_119	video_0116	https://youtu.be/--LCGxSPNos	0:00:00	0:00:27	True	Success
1950	120	Handiest Tv Set by RCA Victor	Technology, Communication & Electronics	tv_com_1950_120	video_0117	https://youtu.be/q3anTfiOz5g	0:00:31	0:01:17	True	Success
1960	1	Toastem 	Food, Beverages & Nutrition	tv_com_1960_1	video_0118	https://youtu.be/pXjcM-F4ACc	0:00:03	0:00:32	True	Success
1960	2	The Selectric Typewrite 	Technology, Communication & Electronics	tv_com_1960_2	video_0118	https://youtu.be/pXjcM-F4ACc	0:00:33	0:01:31	True	Success
1960	3	Rexall Sale Products	Health, Beauty & Personal Care	tv_com_1960_3	video_0118	https://youtu.be/pXjcM-F4ACc	0:01:32	0:02:31	True	Success
1960	4	Sucaryl Sweeteners	Health, Beauty & Personal Care	tv_com_1960_4	video_0118	https://youtu.be/pXjcM-F4ACc	0:02:32	0:03:31	True	Success
1960	5	Kodak Film Brownie Projector	Technology, Communication & Electronics	tv_com_1960_5	video_0118	https://youtu.be/pXjcM-F4ACc	0:04:36	0:05:38	True	Success
1960	6	Libby's barbecue sauce and beef for Sloppy Joe	Food, Beverages & Nutrition	tv_com_1960_6	video_0118	https://youtu.be/pXjcM-F4ACc	0:08:44	0:09:13	True	Success
1960	7	Betty Crocker Pick-a-Pack Package - Cheerios Trix Jets Kix Weedies	Food, Beverages & Nutrition	tv_com_1960_7	video_0118	https://youtu.be/pXjcM-F4ACc	0:10:16	0:10:46	True	Success
1960	8	Cool 'n Creamy Pudding	Food, Beverages & Nutrition	tv_com_1960_8	video_0118	https://youtu.be/pXjcM-F4ACc	0:10:47	0:11:15	True	Success
1960	9	Charmin Procter&Gamble	Health, Beauty & Personal Care	tv_com_1960_9	video_0118	https://youtu.be/pXjcM-F4ACc	0:15:17	0:15:46	True	Success
1960	10	Brim decaffeinated coffee	Food, Beverages & Nutrition	tv_com_1960_10	video_0118	https://youtu.be/pXjcM-F4ACc	0:15:47	0:16:46	True	Success
1960	11	Triactin helps acid upset stomach 1967-1978*	Health, Beauty & Personal Care	tv_com_1960_11	video_0118	https://youtu.be/pXjcM-F4ACc	0:16:47	0:17:46	True	Success
1960	12	ButterNut coffee	Food, Beverages & Nutrition	tv_com_1960_12	video_0118	https://youtu.be/pXjcM-F4ACc	0:20:54	0:21:53	True	Success
1960	13	Faultless spray-on starch	Household, Cleaning & Home Care	tv_com_1960_13	video_0118	https://youtu.be/pXjcM-F4ACc	0:23:38	0:24:37	True	Success
1960	14	Old Spice after shave lotion	Health, Beauty & Personal Care	tv_com_1960_14	video_0118	https://youtu.be/pXjcM-F4ACc	0:25:10	0:25:39	True	Success
1960	15	Timex Watches self-wind	Retail (Fashion/ Consumer Goods) &  Services	tv_com_1960_15	video_0118	https://youtu.be/pXjcM-F4ACc	0:27:14	0:28:57	True	Success
1960	16	Hidden Magic hair spray  	Health, Beauty & Personal Care	tv_com_1960_16	video_0118	https://youtu.be/pXjcM-F4ACc	0:30:09	0:30:38	True	Success
1960	17	Vigran Multi-vitamins Squibb	Health, Beauty & Personal Care	tv_com_1960_17	video_0118	https://youtu.be/pXjcM-F4ACc	0:32:44	0:33:25	True	Success
1960	18	Canada Dry Ginger Ale	Food, Beverages & Nutrition	tv_com_1960_18	video_0118	https://youtu.be/pXjcM-F4ACc	0:33:44	0:34:42	True	Success
1960	19	Loving Care hair color lotion Clarol	Health, Beauty & Personal Care	tv_com_1960_19	video_0118	https://youtu.be/pXjcM-F4ACc	0:34:43	0:35:42	True	Success
1960	20	Curad Outchless TELFA pad Kendall	Health, Beauty & Personal Care	tv_com_1960_20	video_0118	https://youtu.be/pXjcM-F4ACc	0:36:50	0:37:29	True	Success
1960	21	New Mr. Clean He's mean and hates dirt 	Household, Cleaning & Home Care	tv_com_1960_21	video_0118	https://youtu.be/pXjcM-F4ACc	0:37:33	0:38:32	True	Success
1960	22	Awake frozen concentrate orange-flavored drink General Foods Kitchens	Food, Beverages & Nutrition	tv_com_1960_22	video_0118	https://youtu.be/pXjcM-F4ACc	0:39:03	0:40:00	True	Success
1960	23	PAL Stainless Steel injector blades	Health, Beauty & Personal Care	tv_com_1960_23	video_0118	https://youtu.be/pXjcM-F4ACc	0:40:01	0:40:32	True	Success
1960	24	Carnation Instant Breakfast	Food, Beverages & Nutrition	tv_com_1960_24	video_0118	https://youtu.be/pXjcM-F4ACc	0:40:34	0:41:03	True	Success
1960	25	Quaker Oats	Food, Beverages & Nutrition	tv_com_1960_25	video_0118	https://youtu.be/pXjcM-F4ACc	0:41:04	0:42:04	True	Success
1960	26	Soda Burst ice cream sodas Birds Eye Brand	Food, Beverages & Nutrition	tv_com_1960_26	video_0118	https://youtu.be/pXjcM-F4ACc	0:43:05	0:44:03	True	Success
1960	27	Coca-Cola plenty of coke on hand	Food, Beverages & Nutrition	tv_com_1960_27	video_0118	https://youtu.be/pXjcM-F4ACc	0:44:04	0:45:01	True	Success
1960	28	BIZ with bio-enzym for pre-soaking laundry Proctor&Gamble	Household, Cleaning & Home Care	tv_com_1960_28	video_0118	https://youtu.be/pXjcM-F4ACc	0:46:08	0:47:06	True	Success
1960	29	Pringle's Newfangled Potato Chips friday night poker club	Food, Beverages & Nutrition	tv_com_1960_29	video_0118	https://youtu.be/pXjcM-F4ACc	0:47:10	0:48:09	True	Success
1960	30	Bolld housewives singin' Procter&Gamble	Household, Cleaning & Home Care	tv_com_1960_30	video_0118	https://youtu.be/pXjcM-F4ACc	0:55:32	0:56:29	True	Success
1960	31	Head & Shoulders Dandruff Shampoo daughter-in law vs mother-in-law	Health, Beauty & Personal Care	tv_com_1960_31	video_0118	https://youtu.be/pXjcM-F4ACc	1:02:53	1:03:52	True	Success
1960	32	Ultra Brite toothpaste	Health, Beauty & Personal Care	tv_com_1960_32	video_0118	https://youtu.be/pXjcM-F4ACc	1:05:03	1:05:32	True	Success
1960	33	67 Dodge Polara Dodge Rebellion Operation '67 Chrysler	Personal, Public Transport & Travel	tv_com_1960_33	video_0118	https://youtu.be/pXjcM-F4ACc	1:10:40	1:11:38	True	Success
1960	34	Hamm's beer	Food, Beverages & Nutrition	tv_com_1960_34	video_0118	https://youtu.be/pXjcM-F4ACc	1:11:39	1:12:37	True	Success
1960	35	Score hair cream non-greasy formula	Health, Beauty & Personal Care	tv_com_1960_35	video_0118	https://youtu.be/pXjcM-F4ACc	1:12:38	1:13:38	True	Success
1960	36	Groom & Clean Hair dressing water active	Health, Beauty & Personal Care	tv_com_1960_36	video_0118	https://youtu.be/pXjcM-F4ACc	1:14:55	1:15:54	True	Success
1960	37	Whistles and Bungles Snacks General Mils	Food, Beverages & Nutrition	tv_com_1960_37	video_0118	https://youtu.be/pXjcM-F4ACc	1:16:25	1:17:24	True	Success
